Num;IDtree;field_name;genus.y;species.y;family;plot;subplot;x;y
307;1_2_17_12;pouo;Funtumia;africana;Apocynaceae;1;2;262;1871,45
308;1_2_17_13;asan;Celtis;zenkeri;Cannabaceae;1;2;262,55;1876,8
309;1_2_17_14;pepe_angrouafou;Ficus;variifolia;Moraceae;1;2;263,1;1879,5
310;1_2_17_15;asan;Celtis;zenkeri;Cannabaceae;1;2;261,1;1864,1
311;1_2_17_16;dounbourou;Ficus;mucuso;Moraceae;1;2;262,6;1862,2
312;1_2_17_17;kotibe;Nesogordonia;papaverifera;Malvaceae;1;2;269,2;1866,35
313;1_2_17_18;samba;Triplochiton;scleroxylon;Malvaceae;1;2;272,8;1864,75
314;1_2_17_19;ako;Antiaris;toxicaria;Moraceae;1;2;275,7;1861,8
315;1_2_17_2;difou;Morus;mesozygia;Moraceae;1;2;261,85;1878,4
316;1_2_17_20;banaye;Trichilia;monadelpha;Meliaceae;1;2;276,85;1867,3
317;1_2_17_21;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;2;279,9;1862,65
318;1_2_17_3;tuibesso;Baphia;bancoensis;Fabaceae;1;2;279,8;1877,5
319;1_2_17_4;pepe_angrouafou;Ficus;variifolia;Moraceae;1;2;276,7;1875,2
320;1_2_17_5;akoret;Discoglypremna;caloneura;Euphorbiaceae;1;2;275,4;1874,5
321;1_2_17_6;ouindo;Lasiodiscus;mildbraedii;Rhamnaceae;1;2;273,5;1874,8
322;1_2_17_7;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;2;272,3;1874,9
323;1_2_17_8;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;2;270;1874,1
324;1_2_17_9;ouindo;Lasiodiscus;mildbraedii;Rhamnaceae;1;2;268,3;1873,5
325;1_2_18_10;samba;Triplochiton;scleroxylon;Malvaceae;1;2;279;1845,4
326;1_2_18_11;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;2;278,8;1843,9
327;1_2_18_2;bete;Mansonia;altissima;Malvaceae;1;2;262,8;1858
328;1_2_18_3;bete;Mansonia;altissima;Malvaceae;1;2;264,1;1850,3
329;1_2_18_4;bete;Mansonia;altissima;Malvaceae;1;2;264;1850,42
330;1_2_18_5;bete;Mansonia;altissima;Malvaceae;1;2;267,7;1850
331;1_2_18_6;ba;Celtis;mildbraedii;Cannabaceae;1;2;270,4;1847,3
332;1_2_18_7;samba;Triplochiton;scleroxylon;Malvaceae;1;2;271,8;1845,3
333;1_2_18_8;asan;Celtis;zenkeri;Cannabaceae;1;2;271,9;1852,4
334;1_2_18_9;cedrela;Cedrela;odorata;Meliaceae;1;2;271,6;1853,4
335;1_2_19_1;cedrela;Cedrela;odorata;Meliaceae;1;2;264,5;1839,2
336;1_2_19_3;ouara.grand;Cola;gigantea;Malvaceae;1;2;261;1836,5
337;1_2_19_4;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;2;261,9;1834,08
338;1_2_19_5;koto;Pterygota;macrocarpa;Malvaceae;1;2;262,8;1833,3
339;1_2_19_6;cedrela;Cedrela;odorata;Meliaceae;1;2;269,2;1823,62
340;1_2_19_7;kamaïa;Morelia;senegalensis;Rubiaceae;1;2;270;1820,6
341;1_2_2_1;oyia;Mareya;micrantha;Euphorbiaceae;1;2;202,3;1820,5
342;1_2_2_10;bete;Mansonia;altissima;Malvaceae;1;2;214,52;1836,92
343;1_2_2_2;cedrela;Cedrela;odorata;Meliaceae;1;2;201;1827,5
344;1_2_2_3;asamoiake;Trichilia;prieuriana;Meliaceae;1;2;202,33;1827,5
345;1_2_2_4;bete;Mansonia;altissima;Malvaceae;1;2;202,95;1830,1
346;1_2_2_5;boue;Annickia;polycarpa;Annonaceae;1;2;201,8;1831,7
347;1_2_2_6;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;2;201,8;1832,53
348;1_2_2_7;bete;Mansonia;altissima;Malvaceae;1;2;201,8;1833,63
349;1_2_2_8;bete;Mansonia;altissima;Malvaceae;1;2;201,7;1834,92
350;1_2_20_1;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;2;276,9;1816
351;1_2_20_2;cedrela;Cedrela;odorata;Meliaceae;1;2;277;1807,8
352;1_2_20_3;banaye;Trichilia;monadelpha;Meliaceae;1;2;276;1808,55
353;1_2_20_4;papayer;Carica;papaya;Caricaceae;1;2;270,7;1807,5
354;1_2_20_5;cedrela;Cedrela;odorata;Meliaceae;1;2;265,1;1805
355;1_2_20_6;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;2;268,5;1802,3
356;1_2_20_7;bete;Mansonia;altissima;Malvaceae;1;2;272,4;1802
357;1_2_20_8;cedrela;Cedrela;odorata;Meliaceae;1;2;276,1;1804,9
358;1_2_21_1;boya;Placodiscus;boya;Sapindaceae;1;2;289,7;1802,4
359;1_2_21_11;cedrela;Cedrela;odorata;Meliaceae;1;2;280,8;1812,7
360;1_2_21_12;iroko;Milicia;excelsa;Moraceae;1;2;282,9;1813,1
361;1_2_21_13;azodau;Afzelia;bella;Fabaceae;1;2;283,5;1813,15
362;1_2_21_14;cedrela;Cedrela;odorata;Meliaceae;1;2;281,6;1815,4
363;1_2_21_15;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;2;283,2;1819,2
364;1_2_21_16;cedrela;Cedrela;odorata;Meliaceae;1;2;284,2;1819,75
365;1_2_21_2;lotofa;Sterculia;rhinopetala;Malvaceae;1;2;299,8;1800,1
366;1_2_21_3;lotofa;Sterculia;rhinopetala;Malvaceae;1;2;298,7;1800,9
367;1_2_21_4;papayer;Carica;papaya;Caricaceae;1;2;298,8;1806,3
368;1_2_21_5;papayer;Carica;papaya;Caricaceae;1;2;298,5;1807,8
369;1_2_21_6;baimbrou;Diospyros;canaliculata;Ebenaceae;1;2;297,5;1807
370;1_2_21_7;papayer;Carica;papaya;Caricaceae;1;2;298,6;1818,25
371;1_2_21_8;lotofa;Sterculia;rhinopetala;Malvaceae;1;2;295;1815,2
372;1_2_21_9;dede;Ficus;exasperata;Moraceae;1;2;288,9;1809,5
373;1_2_22_1;asan;Celtis;zenkeri;Cannabaceae;1;2;282,6;1824,8
374;1_2_22_2;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;2;285,3;1822,5
375;1_2_22_3;cedrela;Cedrela;odorata;Meliaceae;1;2;285,6;1834,4
376;1_2_22_4;pepe_angrouafou;Ficus;variifolia;Moraceae;1;2;293,3;1829,8
377;1_2_22_5;dede;Ficus;exasperata;Moraceae;1;2;295,4;1827
378;1_2_22_6;pouo;Funtumia;africana;Apocynaceae;1;2;297,9;1834,6
379;1_2_22_7;balie;Newbouldia;laevis;Bignoniaceae;1;2;295,6;1834,3
380;1_2_22_8;grogoli;Pouteria;aningeri;Sapotaceae;1;2;292,9;1837,4
381;1_2_22_9;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;2;291;1839,1
382;1_2_23_1;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;2;290;1840,75
383;1_2_23_2;movingui;Distemonanthus;benthamianus;Fabaceae;1;2;286,9;1841,55
384;1_2_23_3;akoua;Antrocaryon;micraster;Anacardiaceae;1;2;289,55;1846,5
385;1_2_23_4;bi;Eribroma;oblongum;Malvaceae;1;2;282,9;1850,8
386;1_2_23_5;ako;Antiaris;toxicaria;Moraceae;1;2;288,3;1854,2
387;1_2_23_6;loloti;Lannea;welwitschii;Anacardiaceae;1;2;288;1856,7
388;1_2_23_7;cedrela;Cedrela;odorata;Meliaceae;1;2;285,9;1856,3
389;1_2_23_8;fromager;Ceiba;pentandra;Malvaceae;1;2;298;1851
390;1_2_23_9;dounbourou;Ficus;mucuso;Moraceae;1;2;294,2;1854,6
391;1_2_24_1;pouo;Funtumia;africana;Apocynaceae;1;2;295,7;1864,85
392;1_2_24_10;asan;Celtis;zenkeri;Cannabaceae;1;2;293,6;1873,15
393;1_2_24_11;ako;Antiaris;toxicaria;Moraceae;1;2;293,6;1874,15
394;1_2_24_12;akoret;Discoglypremna;caloneura;Euphorbiaceae;1;2;288,4;1874,3
395;1_2_24_13;kobohia;Christiana;africana;Malvaceae;1;2;288,6;1873,3
396;1_2_24_14;pouo;Funtumia;africana;Apocynaceae;1;2;285,4;1873,9
397;1_2_24_16;pouo;Funtumia;africana;Apocynaceae;1;2;284,2;1874,1
398;1_2_24_17;ouara.grand;Cola;gigantea;Malvaceae;1;2;284;1872,9
399;1_2_24_18;akoret;Discoglypremna;caloneura;Euphorbiaceae;1;2;280,8;1871,5
400;1_2_24_19;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;2;283,3;1868,4
401;1_2_24_2;ako;Antiaris;toxicaria;Moraceae;1;2;296,6;1867,1
402;1_2_24_20;fromager;Ceiba;pentandra;Malvaceae;1;2;284,75;1866,3
403;1_2_24_21;kotibe;Nesogordonia;papaverifera;Malvaceae;1;2;285,75;1877,7
404;1_2_24_22;dechiavi;Rauvolfia;vomitoria;Apocynaceae;1;2;283,8;1879,4
405;1_2_24_3;pepe_angrouafou;Ficus;variifolia;Moraceae;1;2;294,7;1868,25
406;1_2_24_4;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;2;292,5;1862,9
407;1_2_24_5;ako;Antiaris;toxicaria;Moraceae;1;2;289,25;1861,8
408;1_2_24_6;iatandza;Albizia;ferruginea;Fabaceae;1;2;298,3;1870
409;1_2_24_7;bete;Mansonia;altissima;Malvaceae;1;2;298,36;1872,32
410;1_2_24_8;kopokoi;Chaetacme;aristata;Ulmaceae;1;2;298,3;1873,5
411;1_2_24_9;kotibe;Nesogordonia;papaverifera;Malvaceae;1;2;293,5;1871,9
412;1_2_25_1;kobohia;Christiana;africana;Malvaceae;1;2;282,9;1881,4
413;1_2_25_10;cedrela;Cedrela;odorata;Meliaceae;1;2;298,7;1896,6
414;1_2_25_11;cedrela;Cedrela;odorata;Meliaceae;1;2;298,8;1896,7
415;1_2_25_12;bete;Mansonia;altissima;Malvaceae;1;2;281,6;1895,2
416;1_2_25_13;asan;Celtis;zenkeri;Cannabaceae;1;2;280,25;1894,4
417;1_2_25_2;ba;Celtis;mildbraedii;Cannabaceae;1;2;287,3;1881,5
418;1_2_25_3;kotibe;Nesogordonia;papaverifera;Malvaceae;1;2;289,8;1883,5
419;1_2_25_4;kobohia;Christiana;africana;Malvaceae;1;2;289,2;1886,1
420;1_2_25_5;koace.noliba;Pachystela;brevipes;Sapotaceae;1;2;282,85;1884,4
421;1_2_25_6;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;2;283,6;1886,8
422;1_2_25_7;kobohia;Christiana;africana;Malvaceae;1;2;282,1;1889,6
423;1_2_25_8;kobohia;Christiana;africana;Malvaceae;1;2;293,5;1891,4
424;1_2_3_1;cedrela;Cedrela;odorata;Meliaceae;1;2;215,9;1848
425;1_2_3_10;bete;Mansonia;altissima;Malvaceae;1;2;201,35;1850,52
426;1_2_3_11;loloti;Lannea;welwitschii;Anacardiaceae;1;2;201,35;1850,3
427;1_2_3_12;frake_limba;Terminalia;superba;Combretaceae;1;2;202,43;1851,1
428;1_2_3_13;asan;Celtis;zenkeri;Cannabaceae;1;2;202,5;1854,73
429;1_2_3_14;bete;Mansonia;altissima;Malvaceae;1;2;202,41;1856,2
430;1_2_3_15;kotibe;Nesogordonia;papaverifera;Malvaceae;1;2;208;1857,89
431;1_2_3_16;cedrela;Cedrela;odorata;Meliaceae;1;2;208,33;1857,76
432;1_2_3_17;koto;Pterygota;macrocarpa;Malvaceae;1;2;211,09;1853,36
433;1_2_3_18;cedrela;Cedrela;odorata;Meliaceae;1;2;209,12;1853,9
434;1_2_3_2;bete;Mansonia;altissima;Malvaceae;1;2;215,06;1847,2
435;1_2_3_3;asamoiake;Trichilia;prieuriana;Meliaceae;1;2;213,34;1847,12
436;1_2_3_4;koto;Pterygota;macrocarpa;Malvaceae;1;2;214,39;1850,4
437;1_2_3_5;koto;Pterygota;macrocarpa;Malvaceae;1;2;205,13;1852,13
438;1_2_3_6;koto;Pterygota;macrocarpa;Malvaceae;1;2;204,17;1847,52
439;1_2_3_8;kotibe;Nesogordonia;papaverifera;Malvaceae;1;2;202,1;1847,12
440;1_2_3_9;tiama;Entandrophragma;angolense;Meliaceae;1;2;203,05;1840,55
441;1_2_4_1;ilomba;Pycnanthus;angolensis;Myristicaceae;1;2;206;1861,25
442;1_2_4_4;pore_pore;Sterculia;tragacantha;Malvaceae;1;2;NA;1876,32
443;1_2_4_5;bi;Eribroma;oblongum;Malvaceae;1;2;204,8;1872,5
444;1_2_5_1;samba;Triplochiton;scleroxylon;Malvaceae;1;2;204,1;1880,8
445;1_2_5_2;fromager;Ceiba;pentandra;Malvaceae;1;2;210,1;1886,3
446;1_2_5_3;tombo;Kigelia;africana;Bignoniaceae;1;2;211,7;1893
447;1_2_5_4;cedrela;Cedrela;odorata;Meliaceae;1;2;203,5;1889,9
448;1_2_5_5;frake_limba;Terminalia;superba;Combretaceae;1;2;204,6;1895
449;1_2_5_6;ba;Celtis;mildbraedii;Cannabaceae;1;2;200,98;1897,8
450;1_2_5_7;ouara.grand;Cola;gigantea;Malvaceae;1;2;215,8;1898,7
451;1_2_6_1;ouara.grand;Cola;gigantea;Malvaceae;1;2;220,55;1895,5
452;1_2_6_10;kotibe;Nesogordonia;papaverifera;Malvaceae;1;2;220,7;1884,02
453;1_2_6_11;bi;Eribroma;oblongum;Malvaceae;1;2;233,5;1886,7
454;1_2_6_12;ba;Celtis;mildbraedii;Cannabaceae;1;2;228;1884,65
455;1_2_6_13;tuibesso;Baphia;bancoensis;Fabaceae;1;2;221,55;1887,9
456;1_2_6_2;tulipier.du.gabon;Spathodea;campanulata;Bignoniaceae;1;2;225,3;1897,9
457;1_2_6_3;ba;Celtis;mildbraedii;Cannabaceae;1;2;239;1897,95
458;1_2_6_4;ako;Antiaris;toxicaria;Moraceae;1;2;238,8;1898,6
459;1_2_6_5;lotofa;Sterculia;rhinopetala;Malvaceae;1;2;239;1889,4
460;1_2_6_6;azodau;Afzelia;bella;Fabaceae;1;2;238,8;1889
461;1_2_6_8;pri;Funtumia;elastica;Apocynaceae;1;2;236,65;1887,6
462;1_2_6_9;akatio;Chrysophyllum;africanum;Sapotaceae;1;2;236,3;1882,75
463;1_2_7_1;ouara.grand;Cola;gigantea;Malvaceae;1;2;227,77;1878,8
464;1_2_8_1;dologaha;Millettia;zechiana;Fabaceae;1;2;220,3;1853,7
465;1_2_8_10;bete;Mansonia;altissima;Malvaceae;1;2;232;1844,5
466;1_2_8_11;bete;Mansonia;altissima;Malvaceae;1;2;235,3;1841,2
467;1_2_8_12;pore_pore;Sterculia;tragacantha;Malvaceae;1;2;233,45;1844,3
468;1_2_8_13;bete;Mansonia;altissima;Malvaceae;1;2;231,15;1843,8
469;1_2_8_14;bete;Mansonia;altissima;Malvaceae;1;2;225,4;1840,3
470;1_2_8_15;akatio;Chrysophyllum;africanum;Sapotaceae;1;2;223,38;1842,2
471;1_2_8_16;bete;Mansonia;altissima;Malvaceae;1;2;225,46;1844,1
472;1_2_8_2;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;2;221,82;1854,3
473;1_2_8_3;bi;Eribroma;oblongum;Malvaceae;1;2;227,7;1854,2
474;1_2_8_4;banaye;Trichilia;monadelpha;Meliaceae;1;2;229,2;1850,5
475;1_2_8_5;bi;Eribroma;oblongum;Malvaceae;1;2;229,4;1850,5
476;1_2_8_6;asan;Celtis;zenkeri;Cannabaceae;1;2;228,2;1846
477;1_2_8_7;cedrela;Cedrela;odorata;Meliaceae;1;2;234,1;1849,4
478;1_2_8_8;cedrela;Cedrela;odorata;Meliaceae;1;2;222,7;1848,5
479;1_2_8_9;palmier;Elaeis;guineensis;Arecaceae;1;2;238,95;1846,1
480;1_2_9_1;bete;Mansonia;altissima;Malvaceae;1;2;227,5;1839,4
481;1_2_9_10;pore_pore;Sterculia;tragacantha;Malvaceae;1;2;239,8;1826,9
482;1_2_9_12;cedrela;Cedrela;odorata;Meliaceae;1;2;230;1822,2
483;1_2_9_13;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;2;222,1;1823,35
484;1_2_9_14;asamoiake;Trichilia;prieuriana;Meliaceae;1;2;222,7;1826,1
485;1_2_9_2;asamoiake;Trichilia;prieuriana;Meliaceae;1;2;223,6;1837,1
486;1_2_9_3;kotibe;Nesogordonia;papaverifera;Malvaceae;1;2;232;1838,1
487;1_2_9_4;bete;Mansonia;altissima;Malvaceae;1;2;228,6;1829,3
488;1_2_9_5;kamaïa;Morelia;senegalensis;Rubiaceae;1;2;234,3;1834,4
489;1_2_9_6;bete;Mansonia;altissima;Malvaceae;1;2;236;1836
490;1_2_9_7;bete;Mansonia;altissima;Malvaceae;1;2;233,1;1831,2
491;1_2_9_8;pri;Funtumia;elastica;Apocynaceae;1;2;233,1;1831,2
492;1_2_9_9;esehese;Tetrapleura;tetraptera;Fabaceae;1;2;231,5;1836,4
493;1_3_1_1;bete;Mansonia;altissima;Malvaceae;1;3;102,3;1701
494;1_3_1_2;cedrela;Cedrela;odorata;Meliaceae;1;3;100,9;1708,7
495;1_3_1_3;cedrela;Cedrela;odorata;Meliaceae;1;3;101,2;1711,9
496;1_3_1_4;bete;Mansonia;altissima;Malvaceae;1;3;107,2;1701,5
497;1_3_1_5;kotibe;Nesogordonia;papaverifera;Malvaceae;1;3;108,7;1701,7
498;1_3_1_6;samba;Triplochiton;scleroxylon;Malvaceae;1;3;109,4;1706,1
499;1_3_1_7;ba;Celtis;mildbraedii;Cannabaceae;1;3;116,1;1714
500;1_3_1_8;banaye;Trichilia;monadelpha;Meliaceae;1;3;118,18;1715
501;1_3_1_9;ako;Antiaris;toxicaria;Moraceae;1;3;118,1;1708,7
502;1_3_10_1;kotibe;Nesogordonia;papaverifera;Malvaceae;1;3;139,2;1705,3
503;1_3_10_2;bete;Mansonia;altissima;Malvaceae;1;3;139,2;1702,95
504;1_3_10_3;bete;Mansonia;altissima;Malvaceae;1;3;136,5;1702
505;1_3_10_4;bete;Mansonia;altissima;Malvaceae;1;3;127,5;1701,5
506;1_3_10_5;bete;Mansonia;altissima;Malvaceae;1;3;125,7;1705
507;1_3_10_6;ako;Antiaris;toxicaria;Moraceae;1;3;122,3;1707,5
508;1_3_10_7;dechiavi;Rauvolfia;vomitoria;Apocynaceae;1;3;125,3;1708,1
509;1_3_10_8;lotofa;Sterculia;rhinopetala;Malvaceae;1;3;123;1710,3
510;1_3_11_1;lohonfe;Celtis;adolphi-fridericii;Cannabaceae;1;3;140,8;1700,1
511;1_3_11_10;bete;Mansonia;altissima;Malvaceae;1;3;145,2;1706
512;1_3_11_11;cedrela;Cedrela;odorata;Meliaceae;1;3;146,1;1706,3
513;1_3_11_12;bete;Mansonia;altissima;Malvaceae;1;3;141,5;1702,2
514;1_3_11_13;asan;Celtis;zenkeri;Cannabaceae;1;3;145,18;1717,7
515;1_3_11_14;samba;Triplochiton;scleroxylon;Malvaceae;1;3;153;1716,1
516;1_3_11_16;kamaïa;Morelia;senegalensis;Rubiaceae;1;3;155,8;1710
517;1_3_11_17;ouochi;Albizia;zygia;Fabaceae;1;3;157,2;1715,3
518;1_3_11_18;asamoiake;Trichilia;prieuriana;Meliaceae;1;3;158,5;1713,5
519;1_3_11_19;bete;Mansonia;altissima;Malvaceae;1;3;158,3;1710
520;1_3_11_2;tuibesso;Baphia;bancoensis;Fabaceae;1;3;143,2;1701,3
521;1_3_11_20;asan;Celtis;zenkeri;Cannabaceae;1;3;157,5;1711
522;1_3_11_21;cedrela;Cedrela;odorata;Meliaceae;1;3;157,5;1712,3
523;1_3_11_22;asamoiake;Trichilia;prieuriana;Meliaceae;1;3;159,8;1701,8
524;1_3_11_23;kotibe;Nesogordonia;papaverifera;Malvaceae;1;3;158,5;1702
525;1_3_11_24;daocou;Trilepisium;madagascariense;Moraceae;1;3;157;1702,9
526;1_3_11_25;ringhalla;Cussonia;bancoensis;Araliaceae;1;3;155;1700,7
527;1_3_11_26;fromager;Ceiba;pentandra;Malvaceae;1;3;159,3;1717,5
528;1_3_11_3;kotibe;Nesogordonia;papaverifera;Malvaceae;1;3;145,25;1701,4
529;1_3_11_4;bete;Mansonia;altissima;Malvaceae;1;3;146,5;1701,5
530;1_3_11_5;bete;Mansonia;altissima;Malvaceae;1;3;147,75;1701,4
531;1_3_11_6;tiama;Entandrophragma;angolense;Meliaceae;1;3;146,4;1702,5
532;1_3_11_7;kotibe;Nesogordonia;papaverifera;Malvaceae;1;3;144,8;1704,3
533;1_3_11_8;bete;Mansonia;altissima;Malvaceae;1;3;147,2;1704,4
534;1_3_11_9;poe;Strombosia;pustulata;Olacaceae;1;3;148,1;1704,4
535;1_3_12_1;kotibe;Nesogordonia;papaverifera;Malvaceae;1;3;157,15;1725
536;1_3_12_10;bi;Eribroma;oblongum;Malvaceae;1;3;152,2;1730,3
537;1_3_12_11;ako;Antiaris;toxicaria;Moraceae;1;3;156;1737,2
538;1_3_12_12;iroko;Milicia;excelsa;Moraceae;1;3;156;1739,85
539;1_3_12_2;movingui;Distemonanthus;benthamianus;Fabaceae;1;3;154,5;1725
540;1_3_12_3;ouara.grand;Cola;gigantea;Malvaceae;1;3;156,5;1728,5
541;1_3_12_4;kotibe;Nesogordonia;papaverifera;Malvaceae;1;3;154,7;1725,2
542;1_3_12_5;fromager;Ceiba;pentandra;Malvaceae;1;3;143,7;1722,4
543;1_3_12_6;ba;Celtis;mildbraedii;Cannabaceae;1;3;141,6;1724,8
544;1_3_12_7;bi;Eribroma;oblongum;Malvaceae;1;3;145,4;1729,5
545;1_3_12_8;acajou.blanc;Khaya;anthotheca;Meliaceae;1;3;140,8;1732
546;1_3_12_9;samba;Triplochiton;scleroxylon;Malvaceae;1;3;155;1732,2
547;1_3_13_1;lotofa;Sterculia;rhinopetala;Malvaceae;1;3;140,2;1741
548;1_3_13_10;bete;Mansonia;altissima;Malvaceae;1;3;158,4;1748,5
549;1_3_13_11;difou;Morus;mesozygia;Moraceae;1;3;158,2;1747
550;1_3_13_12;bi;Eribroma;oblongum;Malvaceae;1;3;156,7;1748,6
551;1_3_13_13;acajou.blanc;Khaya;anthotheca;Meliaceae;1;3;154;1746,9
552;1_3_13_14;ba;Celtis;mildbraedii;Cannabaceae;1;3;156,2;1750,5
553;1_3_13_15;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;3;152,4;NA
554;1_3_13_16;bete;Mansonia;altissima;Malvaceae;1;3;158,3;1751,2
555;1_3_13_17;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;3;157;1751,7
556;1_3_13_18;bete;Mansonia;altissima;Malvaceae;1;3;152;1754
557;1_3_13_2;bete;Mansonia;altissima;Malvaceae;1;3;145,5;1742,4
558;1_3_13_3;bete;Mansonia;altissima;Malvaceae;1;3;143,8;1744,7
559;1_3_13_4;emien;Alstonia;boonei;Apocynaceae;1;3;145,1;1746,2
560;1_3_13_5;bete;Mansonia;altissima;Malvaceae;1;3;143,8;1745,6
561;1_3_13_6;bete;Mansonia;altissima;Malvaceae;1;3;145,2;1749,7
562;1_3_13_7;asamoiake;Trichilia;prieuriana;Meliaceae;1;3;143,05;1754
563;1_3_13_8;asan;Celtis;zenkeri;Cannabaceae;1;3;148,7;1741
564;1_3_13_9;samba;Triplochiton;scleroxylon;Malvaceae;1;3;151,7;1740,9
565;1_3_14_1;bete;Mansonia;altissima;Malvaceae;1;3;155;1760,8
566;1_3_14_10;koto;Pterygota;macrocarpa;Malvaceae;1;3;NA;1776
567;1_3_14_11;bete;Mansonia;altissima;Malvaceae;1;3;154;1775,9
568;1_3_14_12;cedrela;Cedrela;odorata;Meliaceae;1;3;148;1767,5
569;1_3_14_13;movingui;Distemonanthus;benthamianus;Fabaceae;1;3;157,7;1764,1
570;1_3_14_14;cedrela;Cedrela;odorata;Meliaceae;1;3;158;1778
571;1_3_14_2;bete;Mansonia;altissima;Malvaceae;1;3;152;1766,8
572;1_3_14_3;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;3;154;1767,55
573;1_3_14_4;cedrela;Cedrela;odorata;Meliaceae;1;3;150;1768,8
574;1_3_14_5;dounbourou;Ficus;mucuso;Moraceae;1;3;152,3;1770,3
575;1_3_14_6;cedrela;Cedrela;odorata;Meliaceae;1;3;152,2;1776
576;1_3_14_7;dologaha;Millettia;zechiana;Fabaceae;1;3;150;1776,1
577;1_3_14_8;cedrela;Cedrela;odorata;Meliaceae;1;3;153;1777,1
578;1_3_14_9;kotibe;Nesogordonia;papaverifera;Malvaceae;1;3;150,2;1779,8
579;1_3_15_1;banaye;Trichilia;monadelpha;Meliaceae;1;3;156,5;1781,7
580;1_3_15_10;dologaha;Millettia;zechiana;Fabaceae;1;3;155,6;1796,6
581;1_3_15_11;cedrela;Cedrela;odorata;Meliaceae;1;3;158,5;1794
582;1_3_15_2;bete;Mansonia;altissima;Malvaceae;1;3;151;1784,2
583;1_3_15_3;samba;Triplochiton;scleroxylon;Malvaceae;1;3;152,5;1787
584;1_3_15_4;cedrela;Cedrela;odorata;Meliaceae;1;3;144,6;1792
585;1_3_15_5;sanar;Avicennia;africana;Acanthaceae;1;3;143,05;1785,1
586;1_3_15_6;tuibesso;Baphia;bancoensis;Fabaceae;1;3;147,5;1785,05
587;1_3_15_8;fromager;Ceiba;pentandra;Malvaceae;1;3;148;1798,7
588;1_3_15_9;bete;Mansonia;altissima;Malvaceae;1;3;142,4;1798,2
589;1_3_16_2;cedrela;Cedrela;odorata;Meliaceae;1;3;164,4;1790,5
590;1_3_17_1;ba;Celtis;mildbraedii;Cannabaceae;1;3;166,5;1766
591;1_3_17_2;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;3;169,2;1761,3
592;1_3_17_3;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;3;173;1760,9
593;1_3_17_4;oba;Bombax;buonopozense;Malvaceae;1;3;171,7;1763
594;1_3_17_5;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;3;175,5;1762,3
595;1_3_18_1;ba;Celtis;mildbraedii;Cannabaceae;1;3;176,5;1757
596;1_3_18_3;tuibesso;Baphia;bancoensis;Fabaceae;1;3;161,7;NA
597;1_3_18_4;samba;Triplochiton;scleroxylon;Malvaceae;1;3;162;1748,1
598;1_3_18_5;kotibe;Nesogordonia;papaverifera;Malvaceae;1;3;171,1;1741
599;1_3_18_6;samba;Triplochiton;scleroxylon;Malvaceae;1;3;170;1742
600;1_3_18_7;ouochi;Albizia;zygia;Fabaceae;1;3;176;1742,2
601;1_3_19_1;fromager;Ceiba;pentandra;Malvaceae;1;3;175;1737,5
602;1_3_19_2;cedrela;Cedrela;odorata;Meliaceae;1;3;175;1737,5
603;1_3_19_3;dologaha;Millettia;zechiana;Fabaceae;1;3;173;1733,1
604;1_3_19_4;bete;Mansonia;altissima;Malvaceae;1;3;166,2;1739,4
605;1_3_19_5;daocou;Trilepisium;madagascariense;Moraceae;1;3;162,65;1721,65
606;1_3_19_6;cedrela;Cedrela;odorata;Meliaceae;1;3;179,5;1721,2
607;1_3_2_1;eho;Ricinodendron;heudelotii;Euphorbiaceae;1;3;107,9;1720,15
608;1_3_2_2;dounbourou;Ficus;mucuso;Moraceae;1;3;101,3;1737,4
609;1_3_2_3;fromager;Ceiba;pentandra;Malvaceae;1;3;118,7;1739,4
610;1_3_20_10;dologaha;Millettia;zechiana;Fabaceae;1;3;172,6;1710
611;1_3_20_11;fromager;Ceiba;pentandra;Malvaceae;1;3;175,6;1708,5
612;1_3_20_12;kotibe;Nesogordonia;papaverifera;Malvaceae;1;3;178;1709,5
613;1_3_20_13;samba;Triplochiton;scleroxylon;Malvaceae;1;3;176,2;1710,5
614;1_3_20_14;cedrela;Cedrela;odorata;Meliaceae;1;3;177,2;1711,5
